X,Y,TOP_RDG,BOTTOM_RDG,VRT_GRAD
55,15.809,45465.54,45465.169,-0.571
55,16.054,45465.56,45465.044,-0.794
55,16.299,45465.602,45464.891,-1.094
55,16.544,45465.65,45464.588,-1.634
55,16.789,45465.693,45464.313,-2.123
55,17.034,45465.817,45463.872,-2.992
55,17.279,45466.259,45464.506,-2.697
55,17.525,45466.683,45465.198,-2.285
55,17.77,45467.177,45466.456,-1.109
55,18.015,45467.681,45467.856,0.269
55,18.26,45468.142,45469.481,2.06
55,18.505,45468.702,45471.248,3.917
55,18.75,45468.863,45471.89,4.657
55,18.995,45469.049,45472.055,4.625
55,19.24,45468.848,45470.816,3.028
55,19.485,45468.474,45469.566,1.68
55,19.73,45468.291,45468.744,0.697
55,19.975,45468.136,45467.847,-0.445
55,20.221,45467.981,45467.775,-0.317
55,20.466,45467.981,45467.93,-0.078
55,20.711,45467.939,45468.279,0.523
55,20.956,45467.918,45468.515,0.918
55,21.201,45468.031,45469.204,1.805
55,21.446,45468.187,45469.908,2.648
55,21.691,45468.084,45470.392,3.551
55,21.936,45468.196,45470.779,3.974
55,22.181,45467.91,45470.187,3.503
55,22.426,45467.495,45469.33,2.823
55,22.672,45467.281,45469.228,2.995
55,22.917,45466.93,45468.641,2.632
55,23.162,45466.62,45468.102,2.28
55,23.407,45466.446,45467.847,2.155
55,23.652,45466.076,45467.301,1.885
55,23.897,45465.64,45466.856,1.871
55,24.142,45465.415,45466.61,1.838
55,24.387,45464.943,45466.106,1.789
55,24.632,45464.539,45465.745,1.855
55,24.877,45464.188,45465.126,1.443
55,25.114,45463.448,45463.881,0.666
55,25.341,45462.753,45462.413,-0.523
55,25.568,45462.111,45459.919,-3.372
55,25.795,45461.568,45458.116,-5.311
55,26.023,45461.241,45458.448,-4.297
55,26.25,45460.979,45459.404,-2.423
55,26.477,45460.759,45460.171,-0.905
55,26.705,45460.744,45460.259,-0.746
55,26.932,45460.581,45459.993,-0.905
55,27.159,45460.593,45459.819,-1.191
55,27.386,45460.444,45459.683,-1.171
55,27.614,45460.252,45459.551,-1.078
55,27.841,45460.107,45459.355,-1.157
55,28.068,45460.095,45459.415,-1.046
55,28.295,45460.014,45459.273,-1.14
55,28.523,45460.201,45459.438,-1.174
55,28.75,45460.221,45459.757,-0.714
55,28.977,45460.332,45460.023,-0.475
55,29.205,45460.552,45460.345,-0.318
55,29.432,45460.734,45460.941,0.318
55,29.659,45460.826,45461.752,1.425
55,29.886,45461.096,45462.157,1.632
55,30.114,45461.115,45461.938,1.266
55,30.341,45461.117,45461.457,0.523
55,30.568,45460.831,45460.893,0.095
55,30.795,45460.61,45460.559,-0.078
55,31.023,45460.396,45460.045,-0.54
55,31.25,45460.248,45459.199,-1.614
55,31.477,45460.025,45458.572,-2.235
55,31.705,45459.602,45457.686,-2.948
55,31.932,45459.355,45456.885,-3.8
55,32.159,45459.364,45456.488,-4.425
55,32.386,45459.209,45455.674,-5.438
55,32.614,45459.446,45455.185,-6.555
55,32.841,45459.549,45454.602,-7.611
55,33.068,45459.22,45451.87,-11.308
55,33.295,45459.716,45447.524,-18.757
55,33.523,45460.848,45442.863,-27.669
55,33.75,45462.208,45430.278,-49.123
55,33.977,45466.26,45427.624,-59.44
55,34.205,45468.743,45433.333,-54.477
55,34.432,45470.887,45438.32,-50.103
55,34.659,45470.749,45467.054,-5.685
55,34.886,45469.629,45467.331,-3.535
55,35.114,45468.957,45461.217,-11.908
55,35.341,45466.61,45462.086,-6.96
55,35.568,45465.477,45463.313,-3.329
55,35.795,45465.014,45464.993,-0.032
55,36.023,45464.983,45466.468,2.285
55,36.25,45465.145,45467.66,3.869
55,36.477,45465.611,45468.857,4.994
55,36.705,45465.889,45468.94,4.694
55,36.932,45465.921,45469.235,5.098
55,37.159,45466.187,45469.651,5.329
55,37.386,45465.994,45469.267,5.035
55,37.614,45465.733,45468.825,4.757
55,37.841,45465.724,45468.971,4.995
55,38.068,45465.282,45468.319,4.672
55,38.295,45464.858,45467.652,4.298
55,38.523,45464.56,45467.065,3.854
55,38.75,45463.757,45465.808,3.155
55,38.977,45462.796,45464.682,2.902
55,39.205,45462.154,45463.749,2.454
55,39.432,45461.148,45462.436,1.982
55,39.659,45460.447,45461.519,1.649
55,39.886,45459.475,45460.689,1.868
55,40.114,45458.471,45459.429,1.474
55,40.341,45457.629,45457.98,0.54
55,40.568,45456.554,45456.101,-0.697
55,40.795,45455.591,45454.231,-2.092
55,41.023,45454.676,45452.986,-2.6
55,41.25,45453.881,45451.789,-3.218
55,41.477,45453.592,45452.315,-1.965
55,41.705,45453.519,45455.633,3.252
55,41.932,45453.202,45468.29,23.212
55,42.159,45453.357,45471.021,27.175
55,42.386,45453.368,45461.055,11.826
55,42.614,45453.393,45451.519,-2.883
55,42.841,45453.926,45450.959,-4.565
55,43.068,45454.468,45453.375,-1.682
55,43.295,45454.773,45455.381,0.935
55,43.523,45455.222,45456.305,1.666
55,43.75,45455.329,45456.359,1.585
55,43.977,45455.211,45456.479,1.951
55,44.205,45454.945,45455.46,0.792
55,44.432,45454.655,45454.119,-0.825
55,44.659,45454.42,45453.348,-1.649
55,44.886,45454.3,45453.003,-1.995
55,45.114,45454.161,45452.74,-2.186
55,45.341,45453.935,45452.492,-2.22
55,45.568,45453.53,45452.419,-1.709
55,45.795,45453.551,45452.171,-2.123
55,46.023,45453.476,45452.735,-1.14
55,46.25,45453.45,45454.202,1.157
55,46.477,45453.471,45451.842,-2.506
55,46.705,45453.378,45449.277,-6.309
55,46.932,45453.059,45448.432,-7.118
55,47.159,45453.334,45450.252,-4.742
55,47.386,45453.674,45451.778,-2.917
55,47.614,45454.161,45452.707,-2.237
55,47.841,45454.778,45453.376,-2.157
55,48.068,45454.83,45453.954,-1.348
55,48.295,45454.841,45454.295,-0.84
55,48.523,45455.105,45454.186,-1.414
55,48.75,45455.253,45453.986,-1.949
55,48.977,45455.46,45453.594,-2.871
55,49.205,45455.625,45453.697,-2.966
55,49.432,45455.549,45453.062,-3.826
55,49.659,45455.346,45451.713,-5.589
55,49.886,45455.276,45452.225,-4.694
54,49.883,45455.521,45454.511,-1.554
54,49.65,45455.544,45455.153,-0.602
54,49.416,45455.58,45455.57,-0.015
54,49.182,45455.542,45455.439,-0.158
54,48.949,45455.37,45454.721,-0.998
54,48.715,45455.159,45453.839,-2.031
54,48.481,45454.818,45452.985,-2.82
54,48.248,45454.504,45452.023,-3.817
54,48.014,45454.357,45450.813,-5.452
54,47.78,45454.474,45451.088,-5.209
54,47.547,45454.545,45451.969,-3.963
54,47.313,45454.633,45453.015,-2.489
54,47.079,45454.83,45453.305,-2.346
54,46.846,45454.841,45453.006,-2.823
54,46.612,45454.882,45452.584,-3.535
54,46.379,45455.047,45453.048,-3.075
54,46.145,45455.135,45452.697,-3.751
54,45.911,45455.076,45453.015,-3.171
54,45.678,45455.191,45453.862,-2.045
54,45.444,45455.123,45453.724,-2.152
54,45.21,45455.088,45453.388,-2.615
54,44.977,45455.206,45453.189,-3.103
54,44.743,45454.978,45452.69,-3.52
54,44.509,45454.88,45453.251,-2.506
54,44.276,45454.83,45453.337,-2.297
54,44.042,45454.553,45452.728,-2.808
54,43.808,45454.392,45451.922,-3.8
54,43.575,45454.491,45451.297,-4.914
54,43.341,45454.498,45450.937,-5.478
54,43.107,45454.9,45452.365,-3.9
54,42.874,45455.264,45453.192,-3.188
54,42.64,45455.504,45453.96,-2.375
54,42.407,45456.232,45455.449,-1.205
54,42.173,45456.807,45456.652,-0.238
54,41.939,45457.491,45457.996,0.777
54,41.706,45458.167,45459.063,1.378
54,41.472,45458.901,45460.332,2.202
54,41.238,45459.415,45461.178,2.712
54,41.005,45460.046,45461.675,2.506
54,40.771,45460.598,45462.379,2.74
54,40.537,45461.016,45463.025,3.091
54,40.304,45461.719,45464.324,4.008
54,40.07,45462.189,45465.013,4.345
54,39.836,45462.787,45465.796,4.629
54,39.603,45463.364,45466.816,5.311
54,39.369,45463.652,45467.043,5.217
54,39.136,45463.647,45466.827,4.892
54,38.902,45464.033,45467.187,4.852
54,38.668,45464.054,45467.064,4.631
54,38.435,45464.076,45467.033,4.549
54,38.201,45464.199,45467.27,4.725
54,37.967,45463.912,45466.825,4.482
54,37.734,45463.711,45466.232,3.878
54,37.5,45463.527,45465.763,3.44
54,37.266,45462.941,45464.632,2.602
54,37.033,45462.447,45463.549,1.695
54,36.799,45461.834,45462.204,0.569
54,36.565,45460.972,45460.931,-0.063
54,36.332,45460.099,45459.398,-1.078
54,36.098,45458.992,45457.394,-2.458
54,35.864,45458.056,45454.862,-4.914
54,35.631,45457.12,45452.499,-7.109
54,35.397,45455.912,45450.831,-7.817
54,35.164,45455.607,45450.439,-7.951
54,34.93,45455.07,45449.68,-8.292
54,34.696,45454.973,45449.892,-7.817
54,34.463,45455.399,45450.777,-7.111
54,34.229,45455.202,45450.791,-6.786
54,33.995,45455.478,45451.489,-6.137
54,33.762,45455.988,45452.468,-5.415
54,33.528,45455.953,45452.685,-5.028
54,33.294,45456.242,45453.469,-4.266
54,33.061,45456.645,45454.223,-3.726
54,32.827,45456.799,45454.738,-3.171
54,32.593,45457.192,45455.36,-2.818
54,32.36,45457.53,45455.686,-2.837
54,32.126,45457.545,45455.95,-2.454
54,31.893,45457.839,45456.777,-1.634
54,31.659,45458.252,45457.355,-1.38
54,31.425,45458.541,45457.736,-1.238
54,31.192,45458.789,45458.273,-0.794
54,30.958,45458.88,45458.499,-0.586
54,30.724,45458.8,45458.522,-0.428
54,30.491,45458.776,45458.137,-0.983
54,30.257,45458.787,45457.809,-1.505
54,30.023,45458.675,45457.355,-2.031
54,29.79,45458.674,45457.305,-2.106
54,29.556,45458.705,45457.181,-2.345
54,29.322,45458.605,45456.997,-2.474
54,29.089,45458.746,45457.323,-2.189
54,28.855,45458.891,45457.655,-1.902
54,28.621,45459.169,45457.984,-1.823
54,28.388,45459.499,45458.572,-1.426
54,28.154,45459.766,45458.932,-1.283
54,27.921,45459.872,45459.109,-1.174
54,27.687,45460.248,45459.755,-0.758
54,27.453,45460.538,45460.158,-0.585
54,27.22,45460.817,45460.354,-0.712
54,26.986,45461.258,45460.712,-0.84
54,26.752,45461.482,45460.854,-0.966
54,26.519,45461.943,45461.583,-0.554
54,26.285,45462.547,45462.464,-0.128
54,26.051,45463.065,45463.333,0.412
54,25.818,45463.631,45464.063,0.665
54,25.584,45464.199,45464.642,0.682
54,25.35,45464.694,45465.374,1.046
54,25.117,45465.129,45466.261,1.742
54,24.875,45465.414,45466.651,1.903
54,24.625,45465.775,45467.084,2.014
54,24.375,45466.158,45467.526,2.105
54,24.125,45466.404,45467.693,1.983
54,23.875,45466.723,45467.866,1.758
54,23.625,45466.848,45467.972,1.729
54,23.375,45466.96,45468.341,2.125
54,23.125,45467.228,45469.021,2.758
54,22.875,45467.477,45469.528,3.155
54,22.625,45467.423,45469.296,2.882
54,22.375,45467.528,45469.332,2.775
54,22.125,45467.353,45468.794,2.217
54,21.875,45467.228,45468.403,1.808
54,21.625,45467.295,45468.027,1.126
54,21.375,45467.305,45467.398,0.143
54,21.125,45467.292,45467.003,-0.445
54,20.875,45467.352,45467.012,-0.523
54,20.625,45467.426,45467.962,0.825
54,20.375,45467.474,45468.681,1.857
54,20.125,45467.732,45469.265,2.358
54,19.875,45467.867,45470.021,3.314
54,19.625,45467.754,45470.073,3.568
54,19.375,45467.516,45469.307,2.755
54,19.125,45467.147,45468.064,1.411
54,18.875,45466.692,45466.784,0.142
54,18.625,45466.424,45466.022,-0.618
54,18.375,45466.177,45465.322,-1.315
54,18.125,45466.022,45465.312,-1.092
54,17.875,45465.868,45465.167,-1.078
54,17.625,45465.828,45465.169,-1.014
54,17.375,45465.856,45465.228,-0.966
54,17.125,45466.054,45465.497,-0.857
54,16.875,45466.167,45465.93,-0.365
54,16.625,45466.363,45466.641,0.428
54,16.375,45466.548,45467.258,1.092
54,16.125,45466.807,45467.929,1.726
54,15.875,45466.795,45468.063,1.951
54,15.625,45466.95,45468.135,1.823
54,15.375,45466.796,45468.084,1.982
54,15.125,45466.61,45467.989,2.122
54,14.875,45466.527,45467.795,1.951
54,14.625,45466.458,45467.262,1.237
54,14.375,45466.176,45466.577,0.617
54,14.125,45466.116,45466.023,-0.143
54,13.875,45465.859,45465.879,0.031
54,13.625,45465.744,45465.961,0.334
54,13.375,45465.755,45466.209,0.698
54,13.125,45465.644,45466.56,1.409
54,12.875,45465.383,45466.723,2.062
54,12.625,45465.252,45466.621,2.106
54,12.375,45464.735,45465.59,1.315
54,12.125,45464.24,45464.529,0.445
54,11.875,45463.739,45463.378,-0.555
54,11.625,45463.242,45461.593,-2.537
54,11.375,45463.011,45459.343,-5.643
54,11.125,45462.746,45456.789,-9.165
54,10.875,45463.331,45458.157,-7.96
54,10.625,45464.199,45461.138,-4.709
54,10.375,45465.095,45463.94,-1.777
54,10.125,45466.447,45467.043,0.917
54,9.875,45467.69,45469.36,2.569
54,9.625,45469.081,45471.726,4.069
54,9.375,45470.403,45473.226,4.343
54,9.125,45471.578,45474.361,4.282
54,8.875,45472.848,45475.637,4.291
54,8.625,45473.846,45477.741,5.992
54,8.375,45474.772,45479.833,7.786
54,8.125,45476.185,45482.152,9.18
54,7.875,45476.906,45482.914,9.243
54,7.625,45477.479,45483.532,9.312
54,7.375,45478.297,45484.584,9.672
54,7.125,45478.54,45484.53,9.215
54,6.875,45479.173,45484.842,8.722
54,6.625,45479.616,45485.068,8.388
54,6.375,45479.126,45484.489,8.251
54,6.125,45479.019,45484.491,8.418
54,5.875,45479.091,45484.749,8.705
54,5.625,45478.751,45484.378,8.657
54,5.375,45478.987,45484.677,8.754
54,5.125,45479.198,45485.035,8.98
54,4.875,45478.606,45483.965,8.245
54,4.625,45478.266,45483.43,7.945
54,4.375,45477.51,45482.585,7.808
54,4.125,45476.391,45480.719,6.658
54,3.875,45475.957,45479.523,5.486
54,3.625,45475.401,45478.153,4.234
54,3.375,45474.567,45476.659,3.218
54,3.125,45474.185,45475.895,2.631
54,2.875,45474.031,45475.545,2.329
54,2.625,45473.691,45475.504,2.789
54,2.375,45473.731,45475.978,3.457
54,2.125,45473.752,45476.586,4.36
54,1.875,45473.515,45476.256,4.217
54,1.625,45473.247,45476.194,4.534
54,1.375,45473.02,45476.257,4.98
54,1.125,45472.754,45476.072,5.105
54,0.875,45472.677,45475.298,4.032
54,0.625,45472.265,45472.895,0.969
54,0.375,45471.617,45470.936,-1.048
54,0.125,45471.383,45470.765,-0.951
53,0.12,45471.402,45472.763,2.094
53,0.361,45471.613,45472.777,1.791
53,0.601,45471.989,45473.36,2.109
53,0.841,45472.237,45473.587,2.077
53,1.082,45472.375,45473.486,1.709
53,1.322,45472.629,45473.196,0.872
53,1.563,45472.67,45473.196,0.809
53,1.803,45472.733,45472.949,0.332
53,2.043,45473.02,45472.505,-0.792
53,2.284,45473.249,45472.724,-0.808
53,2.524,45473.597,45473.433,-0.252
53,2.764,45474.123,45474.556,0.666
53,3.005,45474.68,45476.265,2.438
53,3.245,45475.154,45477.607,3.774
53,3.486,45475.842,45479.486,5.606
53,3.726,45476.432,45480.513,6.278
53,3.966,45476.844,45481.193,6.691
53,4.207,45477.555,45482.502,7.611
53,4.447,45477.607,45483.048,8.371
53,4.688,45477.438,45482.708,8.108
53,4.928,45477.885,45483.131,8.071
53,5.168,45477.72,45482.306,7.055
53,5.409,45477.473,45481.616,6.374
53,5.649,45477.349,45481.76,6.786
53,5.889,45476.718,45480.794,6.271
53,6.13,45476.318,45480.224,6.009
53,6.37,45476.194,45480.235,6.217
53,6.611,45475.442,45479.476,6.206
53,6.851,45475.02,45478.885,5.946
53,7.091,45474.237,45477.984,5.765
53,7.332,45472.743,45475.535,4.295
53,7.572,45471.696,45473.95,3.468
53,7.813,45470.799,45472.234,2.208
53,8.053,45469.434,45469.775,0.525
53,8.293,45468.462,45467.475,-1.518
53,8.534,45467.023,45465.497,-2.348
53,8.774,45465.797,45463.893,-2.929
53,9.014,45464.736,45462.324,-3.711
53,9.255,45463.724,45460.951,-4.266
53,9.495,45462.905,45459.929,-4.578
53,9.736,45462.045,45458.696,-5.152
53,9.976,45461.592,45458.561,-4.663
53,10.216,45461.412,45458.252,-4.862
53,10.457,45461.305,45457.512,-5.835
53,10.697,45461.796,45458.507,-5.06
53,10.938,45462.087,45459.882,-3.392
53,11.178,45462.519,45461.87,-0.998
53,11.418,45463.224,45462.843,-0.586
53,11.659,45463.642,45463.549,-0.143
53,11.899,45464.131,45464.018,-0.174
53,12.139,45464.423,45464.166,-0.395
53,12.38,45464.602,45464.024,-0.889
53,12.62,45464.764,45464.197,-0.872
53,12.861,45465.044,45464.663,-0.586
53,13.101,45465.25,45465.126,-0.191
53,13.341,45465.519,45465.519,0
53,13.582,45465.784,45466.062,0.428
53,13.822,45466.116,45466.981,1.331
53,14.063,45466.476,45468.259,2.743
53,14.303,45466.805,45469.348,3.912
53,14.543,45467.136,45471.104,6.105
53,14.784,45467.321,45470.841,5.415
53,15.024,45467.361,45470.505,4.837
53,15.264,45467.456,45470.31,4.391
53,15.505,45467.104,45469.101,3.072
53,15.745,45466.846,45468.031,1.823
53,15.986,45466.511,45466.879,0.566
53,16.226,45466.23,45466.014,-0.332
53,16.466,45466.053,45465.579,-0.729
53,16.707,45465.767,45465.282,-0.746
53,16.947,45465.641,45464.909,-1.126
53,17.188,45465.478,45464.448,-1.585
53,17.428,45465.353,45463.941,-2.172
53,17.668,45465.314,45463.997,-2.026
53,17.909,45465.3,45464.125,-1.808
53,18.149,45465.353,45463.827,-2.348
53,18.389,45465.507,45464.064,-2.22
53,18.63,45465.477,45463.962,-2.331
53,18.87,45465.301,45463.364,-2.98
53,19.111,45465.232,45463.277,-3.008
53,19.351,45464.96,45462.589,-3.648
53,19.591,45464.776,45461.551,-4.962
53,19.832,45464.778,45461.412,-5.178
53,20.072,45464.682,45461.002,-5.662
53,20.313,45464.861,45461.309,-5.465
53,20.553,45465.013,45462.096,-4.488
53,20.793,45465.074,45462.064,-4.631
53,21.034,45465.259,45462.651,-4.012
53,21.274,45465.507,45463.621,-2.902
53,21.514,45465.56,45464.026,-2.36
53,21.755,45465.827,45464.488,-2.06
53,21.995,45465.705,45464.818,-1.365
53,22.236,45465.671,45464.785,-1.363
53,22.476,45465.6,45465.105,-0.762
53,22.716,45465.477,45465.282,-0.3
53,22.957,45465.271,45465.271,0
53,23.197,45465.015,45464.913,-0.157
53,23.438,45464.737,45464.623,-0.175
53,23.678,45464.403,45464.373,-0.046
53,23.918,45463.913,45463.954,0.063
53,24.159,45463.447,45463.158,-0.445
53,24.399,45462.921,45462.323,-0.92
53,24.639,45462.37,45461.628,-1.142
53,24.88,45461.892,45460.913,-1.506
53,25.115,45461.219,45459.921,-1.997
53,25.344,45460.674,45459.231,-2.22
53,25.573,45460.3,45458.716,-2.437
53,25.803,45459.849,45458.179,-2.569
53,26.032,45459.615,45458.151,-2.252
53,26.261,45459.377,45458.06,-2.026
53,26.491,45458.94,45457.9,-1.6
53,26.72,45458.654,45457.354,-2
53,26.95,45458.313,45456.696,-2.488
53,27.179,45457.819,45455.727,-3.218
53,27.408,45457.562,45455.102,-3.785
53,27.638,45457.172,45454.586,-3.978
53,27.867,45456.724,45453.848,-4.425
53,28.096,45456.708,45453.57,-4.828
53,28.326,45456.684,45453.386,-5.074
53,28.555,45456.42,45453.167,-5.005
53,28.784,45456.549,45453.632,-4.488
53,29.014,45456.399,45453.513,-4.44
53,29.243,45456.218,45453.436,-4.28
53,29.472,45456.407,45454.109,-3.535
53,29.702,45456.318,45454.588,-2.662
53,29.931,45456.346,45455.233,-1.712
53,30.161,45456.408,45456.016,-0.603
53,30.39,45456.131,45456.472,0.525
53,30.619,45455.643,45453.747,-2.917
53,30.849,45455.597,45449.905,-8.757
53,31.078,45455.432,45450.399,-7.743
53,31.307,45455.417,45452.078,-5.137
53,31.537,45455.617,45453.075,-3.911
53,31.766,45455.337,45453.05,-3.518
53,31.995,45455.097,45452.694,-3.697
53,32.225,45455.336,45452.522,-4.329
53,32.454,45455.377,45452.192,-4.9
53,32.683,45455.432,45452.334,-4.766
53,32.913,45455.809,45453.789,-3.108
53,33.142,45455.897,45454.857,-1.6
53,33.372,45456.23,45455.065,-1.792
53,33.601,45456.831,45455.429,-2.157
53,33.83,45457.067,45456.005,-1.634
53,34.06,45457.562,45456.82,-1.142
53,34.289,45458.047,45457.522,-0.808
53,34.518,45458.46,45458.121,-0.522
53,34.748,45458.95,45458.92,-0.046
53,34.977,45459.498,45459.478,-0.031
53,35.206,45459.85,45460.056,0.317
53,35.436,45460.308,45459.928,-0.585
53,35.665,45460.643,45459.932,-1.094
53,35.894,45460.846,45460.105,-1.14
53,36.124,45461.013,45460.188,-1.269
53,36.353,45461.239,45460.713,-0.809
53,36.583,45461.34,45461.165,-0.269
53,36.812,45461.591,45461.251,-0.523
53,37.041,45461.54,45461.211,-0.506
53,37.271,45461.552,45460.737,-1.254
53,37.5,45461.342,45460.302,-1.6
53,37.729,45461.165,45460.372,-1.22
53,37.959,45460.963,45460.159,-1.237
53,38.188,45460.726,45459.685,-1.602
53,38.417,45460.404,45458.87,-2.36
53,38.647,45459.852,45457.141,-4.171
53,38.876,45459.413,45456.83,-3.974
53,39.106,45458.963,45457.015,-2.997
53,39.335,45458.468,45456.283,-3.362
53,39.564,45458.098,45455.49,-4.012
53,39.794,45457.737,45454.965,-4.265
53,40.023,45457.205,45454.302,-4.466
53,40.252,45456.961,45454.59,-3.648
53,40.482,45456.687,45454.337,-3.615
53,40.711,45456.172,45453.255,-4.488
53,40.94,45455.944,45452.553,-5.217
53,41.17,45455.567,45451.944,-5.574
53,41.399,45455.059,45451.453,-5.548
53,41.628,45454.838,45451.344,-5.375
53,41.858,45454.63,45449.771,-7.475
53,42.087,45454.345,45448.325,-9.262
53,42.317,45454.886,45451.613,-5.035
53,42.546,45455.199,45455.446,0.38
53,42.775,45455.843,45459.088,4.992
53,43.005,45456.506,45458.516,3.092
53,43.234,45456.799,45458.179,2.123
53,43.463,45457.076,45458.467,2.14
53,43.693,45457.367,45458.48,1.712
53,43.922,45457.387,45458.704,2.026
53,44.151,45457.615,45459.553,2.982
53,44.381,45457.497,45459.259,2.711
53,44.61,45457.612,45459.28,2.566
53,44.839,45457.636,45459.501,2.869
53,45.069,45457.573,45459.191,2.489
53,45.298,45457.357,45459.271,2.945
53,45.528,45457.536,45459.636,3.231
53,45.757,45457.516,45459.774,3.474
53,45.986,45457.284,45458.706,2.188
53,46.216,45457.139,45458.304,1.792
53,46.445,45456.789,45458.386,2.457
53,46.674,45456.521,45457.015,0.76
53,46.904,45456.247,45454.961,-1.978
53,47.133,45456.179,45453.282,-4.457
53,47.362,45456.294,45454.45,-2.837
53,47.592,45456.346,45455.944,-0.618
53,47.821,45456.511,45457.324,1.251
53,48.05,45456.738,45457.892,1.775
53,48.28,45456.874,45458.11,1.902
53,48.509,45456.983,45458.188,1.854
53,48.739,45457.087,45458.19,1.697
53,48.968,45457.005,45458.201,1.84
53,49.197,45456.975,45458.327,2.08
53,49.427,45456.93,45458.468,2.366
